233,0
234,0
234,1
235,3
235,4
235,5
235,18
235,19
236,0
237,4
240,0
242,4
242,5
242,6
242,7
242,9
243,1
243,5
243,6
244,0
244,1
245,1
245,2
245,3
247,0
248,0
249,0
252,8
254,0
254,1
254,4
255,0
255,2
256,5
258,0
258,1
258,2
260,1
260,2
260,4
261,0
269,0
269,1
269,2
269,3
269,7
269,11
269,12
269,13
270,2
272,0
277,5
277,6
277,7
277,8
277,12
278,0
278,7
279,0
279,1
279,2
279,7
280,0
280,1
280,3
280,5
286,1
286,3
286,5
286,7
287,0
292,3
292,4
292,5
294,0
294,1
294,2
294,3
295,0
295,1
297,1
297,2
297,3
298,0
298,1
299,7
299,8
302,0
302,20
302,21
302,22
303,0
303,1
303,2
303,3
304,7
305,0
305,2
310,0
315,4
315,5
315,6
315,7
326,1
326,2
326,3
326,5
328,1
328,2
328,7
328,8
329,0
329,4
330,0
330,1
331,2
332,0
332,1
332,4
333,0
333,3
333,4
333,5
333,6
334,3
334,4
334,5
334,6
334,7
334,8
335,3
335,4
336,3
336,4
336,8
338,2
338,5
340,0
340,1
347,2
347,3
347,4
347,5
348,0
348,1
350,0
350,1
350,2
352,1
352,3
358,0
358,1
359,2
360,2
361,0
361,1
362,1
362,2
362,3
365,0
367,4
367,5
368,0
15910,0
15910,1
15910,5
370,0
370,1
370,2
371,3
377,0
377,1
377,2
380,0
383,0
383,1
383,2
383,3
384,0
384,1
385,3
386,0
386,1
386,2
386,3
386,4
386,5
386,6
389,1
389,2
389,3
391,0
393,0
393,1
393,4
394,0
394,3
396,0
396,1
398,0
398,4
405,0
405,5
406,0
407,2
407,3
408,1
409,0
411,0
411,2
411,5
411,6
411,7
412,1
412,2
412,3
412,4
414,0
415,0
416,3
417,0
417,1
417,2
419,0
420,0
420,1
420,2
426,0
426,1
427,1
427,2
429,3
429,4
429,5
429,6
435,1
435,4
435,5
435,6
437,0
441,0
443,2
443,3
443,5
443,10
447,0
447,1
449,1
449,6
449,7
449,8
449,9
449,10
449,11
449,12
449,13
449,14
450,1
450,2
453,0
453,5
453,6
453,7
458,0
458,3
460,0
460,1
460,2
460,3
460,4
461,1
463,0
463,1
464,0
464,2
464,3
464,4
464,5
465,0
465,1
465,2
466,1
466,2
467,0
467,1
467,2
467,3
467,4
468,1
469,0
469,2
469,3
470,0
470,1
471,0
471,1
471,2
473,0
474,0
474,1
475,0
475,1
475,2
476,0
478,0
481,0
481,1
484,0
485,0
485,1
485,2
486,0
488,1
488,2
489,0
489,1
489,4
490,2
490,4
491,6
491,7
491,8
491,11
491,20
491,26
492,1
492,2
493,3
495,0
495,1
496,0
496,1
498,1
498,3
498,6
499,0
499,2
499,3
500,1
500,3
500,4
500,5
500,6
502,0
502,2
504,0
504,1
506,0
508,1
510,0
510,1
510,2
513,0
513,1
513,3
515,1
515,3
518,2
518,3
518,4
519,0
520,7
521,0
522,0
522,5
524,0
524,1
524,2
525,0
525,1
525,2
525,3
526,0
526,1
527,5
527,6
530,0
531,1
531,2
531,3
532,8
532,9
532,10
532,11
534,0
537,0
539,0
542,0
544,1
545,0
549,0
549,1
549,3
551,1
551,2
556,0
556,4
558,0
558,1
558,2
558,3
558,4
558,5
558,6
558,7
558,8
558,9
558,10
558,11
558,12
558,13
558,14
558,15
558,16
558,17
559,0
559,1
560,0
564,14
566,1
566,2
566,3
566,6
566,7
567,0
568,35
569,0
569,1
569,2
569,6
570,0
570,1
570,3
574,3
576,0
579,1
579,2
579,3
580,0
580,1
580,2
581,0
581,1
582,0
583,0
583,1
583,2
584,0
584,3
586,2
586,3
587,0
587,3
587,11
587,13
587,14
588,2
589,0
589,2
589,3
589,4
591,0
591,1
594,0
594,1
594,2
594,3
595,0
595,2
596,1
596,2
596,3
597,2
597,3
599,0
599,1
599,2
599,3
601,0
601,1
602,2
602,3
603,0
603,1
605,0
605,1
608,0
608,2
612,3
612,4
613,0
613,1
613,2
614,1
614,2
615,0
615,2
615,3
617,1
619,2
619,4
624,2
624,3
624,4
625,0
625,1
627,0
627,2
628,0
628,12
629,0
629,2
630,0
630,1
632,0
633,0
635,1
636,0
636,1
636,2
639,1
641,2
643,4
643,5
643,6
644,0
645,0
645,1
646,0
646,1
647,0
647,2
647,3
647,4
649,0
649,1
649,2
652,3
652,4
654,0
655,0
655,1
655,2
658,1
658,2
659,0
660,0
661,0
661,1
663,1
663,2
663,3
665,0
665,1
665,4
668,2
668,3
668,4
668,5
670,6
670,7
670,8
672,0
672,1
672,2
672,3
674,0
674,1
674,2
677,0
677,1
677,2
677,3
677,4
677,7
677,8
678,8
678,9
679,5
679,7
680,0
680,1
681,0
681,1
681,4
682,1
682,2
682,3
685,1
685,2
687,0
689,0
691,1
691,3
691,7
692,0
693,1
693,2
693,3
696,0
696,1
697,0
697,9
698,0
698,1
698,3
698,7
700,0
701,1
701,2
701,3
701,4
703,4
705,6
705,7
705,8
705,9
707,0
707,1
707,3
709,5
709,7
709,8
709,13
710,0
710,1
710,2
710,3
713,0
713,2
713,5
714,0
714,1
714,2
716,1
716,2
716,3
717,3
718,0
718,1
718,2
718,3
718,4
718,5
719,1
719,2
720,1
720,3
720,4
721,0
721,2
721,3
722,1
722,2
722,3
722,4
723,0
723,1
723,3
723,4
724,1
724,2
725,0
725,1
726,0
727,1
727,2
728,0
728,1
728,2
728,4
730,2
730,3
730,4
730,5
730,6
730,7
730,8
730,11
731,0
731,1
731,2
731,5
732,2
732,3
732,9
733,0
734,0
734,4
736,0
736,1
736,2
737,2
737,3
738,0
739,0
740,3
742,0
742,1
742,4
743,3
743,4
744,0
744,1
745,2
746,0
746,3
746,4
746,6
747,0
747,1
748,0
751,0
753,0
753,1
753,2
756,0
756,5
757,0
759,0
759,1
759,2
760,0
760,1
761,0
761,1
761,2
762,0
762,1
766,0
766,1
768,1
768,2
768,3
769,0
769,1
769,2
770,0
770,1
770,2
771,0
771,1
771,2
771,3
774,0
774,3
774,4
775,0
776,1
776,2
776,3
776,4
776,5
776,6
776,9
776,12
776,14
776,15
776,16
776,17
776,18
776,19
780,0
780,1
780,2
780,3
780,4
780,5
780,6
780,7
780,9
780,10
780,11
781,1
781,2
783,7
784,1
786,0
788,13
790,1
792,5
792,6
792,7
792,8
794,0
794,1
794,3
796,0
796,1
798,3
798,4
799,2
799,3
799,4
799,6
799,8
800,3
801,0
803,0
808,0
808,1
809,0
809,2
814,0
815,0
817,0
818,0
818,1
822,0
823,0
824,0
825,0
826,0
827,0
829,0
830,0
830,1
832,0
832,1
836,0
836,1
836,2
838,1
840,0
840,8
841,1
842,2
842,3
842,4
843,3
844,6
844,7
845,3
847,2
847,3
850,0
850,1
851,2
852,1
852,3
852,5
853,0
853,8
854,1
855,0
855,1
855,6
856,0
856,2
856,3
856,7
857,0
857,1
858,0
858,1
858,2
858,3
859,1
859,2
859,3
863,2
863,3
863,5
864,1
865,0
865,1
865,6
868,0
868,1
868,2
868,3
869,0
869,1
869,8
869,9
870,2
871,14
872,2
874,4
874,9
875,3
875,7
880,1
880,3
882,0
882,1
883,0
883,1
883,2
883,3
884,0
884,1
884,2
885,1
886,0
886,1
886,2
886,3
887,13
888,0
888,1
889,0
891,1
891,6
892,4
892,5
893,0
893,1
893,3
893,4
893,5
893,6
893,8
893,9
895,0
896,0
897,0
897,2
898,0
898,2
899,0
899,1
900,0
900,1
900,2
900,3
900,4
900,5
900,6
900,7
900,8
902,0
902,1
902,2
903,1
903,2
905,0
905,1
906,0
906,1
907,24
907,25
907,26
907,27
907,28
907,29
909,0
909,10
912,1
912,3
914,0
915,0
918,0
920,0
921,3
921,4
922,0
922,1
924,1
924,2
924,3
924,4
924,5
925,0
927,0
927,1
927,2
927,8
928,4
931,0
932,2
932,3
932,4
933,0
933,1
934,1
936,1
936,2
936,6
937,0
937,1
938,0
938,1
938,2
938,3
938,4
938,6
938,8
938,9
938,10
941,0
941,1
941,2
941,4
942,0
942,12
944,0
944,1
944,2
944,3
946,0
946,1
948,0
949,0
951,0
951,1
951,2
951,3
951,4
952,1
953,0
953,1
954,2
954,4
954,5
954,6
954,7
955,3
955,4
955,5
955,6
955,7
955,8
958,10
962,3
962,5
962,7
963,2
963,5
963,12
963,13
964,2
964,3
964,4
966,1
969,0
970,0
972,0
972,1
972,2
972,3
972,4
972,5
972,6
972,7
972,8
974,0
979,0
979,6
981,0
982,0
982,1
984,0
985,1
986,4
986,11
986,12
986,13
986,14
986,20
986,21
987,0
987,1
987,2
989,2
990,0
991,0
991,1
991,2
993,35
995,1
995,2
997,1
998,1
1002,0
1003,3
1004,0
1004,1
1004,2
1006,0
1006,2
1007,0
1007,2
1007,3
1007,4
1007,5
1007,6
1007,7
1007,8
1007,9
1010,1
1010,2
1010,3
1011,4
1011,5
1011,6
1012,0
1012,1
1012,2
1015,0
1015,1
1015,2
1015,3
1015,4
1016,5
1016,6
1016,7
1017,1
1017,2
1018,0
1022,0
1024,0
1024,2
1024,4
1024,17
1025,0
1030,5
1030,8
1032,0
1033,5
1035,0
1035,1
1035,2
1035,3
1035,4
1035,5
1039,1
1039,3
1039,4
1040,0
1040,1
1041,1
1043,0
1044,2
1044,3
1044,4
1044,6
1045,0
1048,0
1051,0
1051,1
1051,2
1051,3
1051,4
1052,0
1053,0
1053,1
1056,0
1056,2
1058,0
1058,2
1059,0
1059,1
1062,0
1066,1
1068,4
1068,12
1072,0
1072,1
1077,0
1078,0
1078,1
1078,2
1079,0
1081,0
1081,1
1082,1
1082,2
1083,2
1083,3
1085,0
1085,1
1086,1
1086,2
1086,3
1087,1
1088,1
1089,3
1090,1
1090,3
1091,0
1093,1
1094,0
1094,2
1094,5
1098,0
1098,1
1098,2
1098,3
1099,0
1099,1
1102,0
1103,0
1103,1
1104,0
1104,1
1106,0
1106,1
1106,2
1107,8
1108,0
1108,1
1109,0
1110,0
1110,1
1110,2
1110,3
1111,0
1111,1
1112,0
1112,2
1114,1
1116,0
1117,7
1118,4
1118,7
1119,0
1119,5
1119,6
1120,0
1120,1
1120,2
1120,3
1122,0
1123,0
1125,0
1126,1
1127,0
1131,0
1131,1
1131,3
1132,0
1133,1
1133,4
1134,0
1134,2
1139,0
1141,1
1141,2
1141,3
1142,1
1143,2
1143,4
1143,5
1143,6
1144,1
1144,2
1145,4
1145,5
1145,6
1145,7
1145,8
1146,3
1146,4
1147,0
1147,2
1148,1
1148,7
1148,8
1148,9
1148,11
1148,12
1148,13
1148,14
1148,15
1148,16
1148,17
1148,18
1148,19
1148,20
1148,21
1148,22
1148,23
1148,24
1148,25
1148,26
1148,27
1148,28
1148,29
1148,30
1148,31
1149,0
1150,0
1150,15
1150,22
1152,0
1153,0
1153,5
1153,6
1153,7
1153,9
1153,10
1154,0
1154,1
1156,1
1156,2
1157,0
1157,1
1157,2
1157,3
1157,4
1157,5
1158,0
1158,1
1158,2
1158,4
1159,2
1159,3
1164,2
1166,1
1166,8
1166,9
1172,0
1173,0
1174,0
1174,1
1175,2
1182,0
1182,1
1183,0
1183,1
1183,2
1184,0
1185,1
1185,2
1185,4
1186,0
1186,1
1186,2
1186,3
1187,0
1188,0
1188,3
1188,4
1189,2
1190,0
1190,2
1192,0
1192,4
1192,7
1196,1
1196,2
1196,3
1196,4
1204,0
1211,0
1211,3
1211,4
1213,1
1214,0
1214,1
1214,2
1215,0
1215,2
1216,0
1216,1
1218,1
1218,2
1218,3
1218,4
1220,0
1220,1
1221,0
1221,1
1222,0
1222,1
1222,2
1222,5
1222,6
1225,3
1225,4
1226,0
1231,0
1231,1
1234,0
1235,1
1235,2
1238,1
1245,0
1249,0
1249,1
1249,2
1250,1
1250,2
1251,0
1251,1
1252,0
1252,1
1252,2
1252,3
1255,17
1255,18
1255,20
1255,21
1255,22
1255,23
1255,24
1255,25
1257,0
1257,2
1259,0
1259,3
1263,2
1263,3
1266,30
1266,31
1267,0
1268,0
1269,0
1269,1
1271,3
1272,0
1272,1
1273,0
1273,1
1280,12
1281,6
1281,7
1283,0
1283,1
1285,0
1285,1
1286,0
1287,0
1290,0
1290,1
1295,0
1296,0
1296,1
1296,2
1296,3
1296,4
1297,0
1298,3
1298,4
1298,5
1298,7
1301,0
1301,1
1304,0
1306,0
1308,0
1309,2
1313,0
1313,1
1313,2
1313,3
1316,0
1316,1
1316,2
1316,3
1319,0
1319,5
1319,7
1321,0
1324,0
1324,1
1324,7
1326,1
1326,2
1326,3
1326,5
1326,6
1327,1
1327,2
1327,3
1327,4
1327,5
1328,2
1328,3
1328,4
1328,5
1328,6
1328,7
1329,0
1329,1
1329,2
1329,3
1331,4
1333,2
1335,0
1335,1
1335,6
1337,1
1337,2
1339,1
1339,2
1341,0
1341,2
1346,2
1346,3
1347,0
1350,2
1350,3
1352,0
1353,0
1354,1
1357,1
1361,0
1361,1
1364,0
1365,3
1365,4
1365,5
1367,2
1367,4
1369,0
1369,1
1369,2
1371,1
1372,0
1372,1
1372,2
1373,0
1373,1
1374,0
1374,1
1375,0
1375,1
1375,2
1376,1
1376,2
1377,0
1377,2
1377,3
1377,4
1377,5
1377,6
1378,4
1378,5
1378,6
1379,1
1379,2
1379,3
1379,5
1379,8
1380,1
1380,2
1380,3
1380,4
1385,2
1386,1
1387,0
1387,1
1387,2
1388,2
1388,4
1390,3
1391,3
1391,4
1391,5
1391,6
1392,1
1392,2
1393,4
1393,7
1393,10
1394,1
1394,2
1394,3
1395,0
1395,1
1395,2
1396,2
1398,0
1398,1
1404,0
1404,1
1404,2
1404,3
1404,4
1404,5
1404,18
1404,19
1405,0
1405,1
1406,0
1406,1
1406,2
1406,3
1407,10
1407,11
1408,4
1408,7
1408,8
1408,9
1409,0
1409,1
1409,2
1411,1
1411,2
1411,3
1415,0
1416,3
1416,4
1417,9
1417,10
1418,4
1420,0
1421,1
1421,2
1421,3
1426,0
1426,2
1427,0
1427,1
1427,4
1429,0
1429,1
1430,0
1430,1
1435,0
1435,1
1437,0
1437,1
1438,1
1438,2
1438,3
1438,4
1439,3
1441,1
1441,7
1441,10
1441,12
1442,0
1442,1
1442,2
1444,1
1445,0
1446,2
1446,3
1448,1
1448,3
1449,0
1450,0
1450,1
1450,3
1450,4
1452,0
1452,1
1453,0
1453,1
1453,8
1455,0
1455,1
1456,0
1456,1
1456,2
1458,0
1460,0
1460,1
1462,4
1462,5
1464,0
1464,1
1465,0
1466,0
1466,1
1466,5
1466,7
1468,0
1468,1
1469,7
1469,8
1473,0
1473,1
1473,2
1473,3
1474,2
1474,4
1474,5
1474,12
1474,13
1476,2
1476,3
1478,0
1478,1
1479,4
1481,4
1481,5
1483,0
1483,1
1483,2
1484,0
1488,0
1488,2
1490,0
1490,1
1492,1
1492,3
1493,0
1493,1
1495,2
1498,1
1499,1
1502,4
1502,5
1504,0
1504,3
1504,4
1507,0
1511,1
1515,1
1516,0
1518,0
1519,0
1519,5
1519,7
1519,8
1519,9
1520,0
1520,5
1520,6
1521,0
1521,1
1521,2
1522,0
1522,1
1523,0
1523,1
1524,1
1525,0
1525,1
1525,2
1526,1
1526,2
1527,2
1530,1
1530,5
1530,6
1531,0
1533,2
1533,4
1534,0
1534,1
1534,2
1535,0
1535,1
1536,0
1537,0
1541,0
1541,1
1542,1
1543,0
1544,1
1544,2
1545,1
1545,5
1545,6
1547,3
1548,0
1549,0
1549,4
1550,4
1551,0
1551,4
1551,5
1552,1
1553,0
1553,1
1553,2
1554,3
1554,4
1555,1
1555,2
1556,0
1556,1
1556,2
1556,3
1557,0
1557,1
1558,1
1558,3
1558,4
1565,0
1565,1
1565,3
1567,0
1567,1
1567,2
1572,0
1572,1
1574,1
1574,2
1574,3
1576,0
1576,1
1576,2
1576,3
1577,0
1577,1
1577,3
1579,0
1579,2
1580,0
1580,4
1582,3
1582,4
1582,5
1582,6
1582,7
1583,2
1584,2
1586,1
1589,1
1589,2
1589,3
1589,5
1591,1
1591,9
1594,1
1594,2
1594,3
1596,4
1598,0
1598,4
1598,5
1599,2
1599,3
1599,4
1599,5
1600,1
1600,2
1602,0
1602,1
1602,2
1602,4
1602,5
1603,0
1603,1
1604,0
1605,0
1605,1
1606,2
1607,3
1608,1
1608,2
1608,5
1609,0
1609,1
1609,3
1609,5
1609,6
1609,7
1609,8
1611,4
1611,5
1611,6
1611,7
1611,8
1613,1
1613,2
1613,3
1613,4
1613,8
1614,1
1616,0
1616,1
1617,2
1618,0
1620,1
1620,3
1620,4
1620,5
1620,6
1621,0
1622,0
1622,1
1624,1
1624,2
1624,3
1624,5
1624,6
1624,7
1624,8
1624,9
1626,0
1626,3
1626,4
1627,1
1627,9
1627,11
1628,0
1628,1
1628,2
1628,3
1629,1
1629,2
1630,6
1630,7
1631,0
1631,1
1631,2
1632,2
1636,0
1636,1
1636,2
1636,4
1636,5
1636,7
1637,1
1637,2
1638,0
1639,0
1639,1
1639,2
1647,0
1647,1
1647,5
1647,6
1647,7
1647,8
1647,9
1650,1
1650,4
1650,5
1650,6
1650,7
1652,3
1655,8
1655,9
1655,10
1655,11
1655,12
1655,13
1655,14
1655,15
1655,16
1655,17
1659,0
1659,3
1662,2
1669,1
1669,2
1669,4
1672,0
1676,5
1677,0
1677,1
1677,2
1678,0
1678,1
1678,2
1679,1
1679,2
1679,3
1680,0
1680,1
1681,0
1681,1
1681,2
1684,0
1684,1
1687,0
1689,2
1690,1
1691,0
1691,1
1692,0
1692,1
1693,2
1693,3
1693,4
1701,4
1702,0
1702,1
1703,0
1703,1
1705,0
1705,1
1710,9
1711,0
1711,1
1713,0
1716,1
1718,1
1718,2
1718,3
1718,4
1719,1
1720,2
1727,0
1727,1
1729,0
1729,1
1729,2
1729,3
1730,0
1731,0
1731,1
1732,0
1732,1
1732,8
1733,0
1733,2
1739,1
1739,2
1739,3
1741,0
1741,1
1741,2
1746,0
1746,1
1746,2
1746,3
1749,1
1749,2
1752,0
1752,2
1752,3
1752,4
1752,5
1757,1
1761,1
1762,0
1762,1
1766,0
1767,2
1767,3
1768,0
1768,1
1769,6
1770,0
1770,8
1771,3
1771,4
1773,3
1773,5
1773,6
1773,7
1773,8
1773,9
1773,10
1773,11
1774,0
1774,4
1774,5
1774,6
1774,7
1774,9
1774,11
1775,0
1775,2
1775,5
1775,6
1776,0
1776,2
1777,0
1777,1
1777,2
1777,3
1777,8
1779,2
1779,5
1779,6
1779,13
1779,14
1781,1
1781,2
1781,4
1781,5
1781,9
1782,0
1783,2
1783,3
1784,0
1784,2
1785,0
1785,4
1785,5
1786,0
1786,1
1786,4
1786,5
1787,0
1787,1
1788,0
1788,1
1788,3
1789,0
1789,1
1791,10
1794,0
1794,1
1794,2
1794,3
1795,4
1796,0
1796,2
1796,3
1796,4
1796,5
1797,0
1799,0
1799,1
1800,0
1800,1
1802,0
1803,0
1803,1
1806,12
1809,0
1811,4
1813,4
1813,5
1815,0
1816,0
1816,1
1816,2
1820,0
1820,1
1823,0
1825,0
1827,1
1827,3
1828,0
1829,1
1829,5
1830,0
1830,1
1830,2
1839,0
1839,1
1841,3
1842,0
1851,0
1854,0
1854,1
1856,0
1856,1
1865,0
1869,0
1869,1
1873,0
1876,0
1878,0
1883,0
1883,1
1889,2
1889,3
1890,0
1890,1
1891,0
1892,1
1893,0
1894,0
1894,1
1898,1
1898,3
1899,1
1900,0
1900,1
1900,2
1907,0
1907,1
1909,1
1909,2
1926,0
1926,1
1927,0
1927,4
1929,1
1930,1
1930,2
1931,5
1932,0
1932,1
1932,2
1933,0
1933,1
1933,3
1934,0
1934,1
1934,4
1935,4
1935,5
1935,11
1936,0
1937,0
1937,1
1937,2
1938,2
1938,3
1939,0
1940,0
1940,1
1940,2
1940,5
1942,0
1943,1
1943,2
1945,0
1946,0
1946,1
1946,2
1946,3
1946,5
1946,6
1946,8
1947,0
1947,1
1947,2
1948,0
1948,1
1948,5
1949,0
1949,1
1949,2
1951,0
1951,1
1951,2
1952,0
1952,1
1953,0
1953,1
1954,2
1954,3
1957,0
1965,0
1969,4
1969,5
1973,3
1975,1
1976,0
1976,1
1976,2
1977,0
1979,0
1979,1
1979,2
1979,3
1979,4
1979,5
1979,6
1979,7
1980,0
1980,1
1981,3
1981,10
1982,0
1982,1
1990,0
1990,2
1997,0
1999,4
1999,5
1999,6
1999,12
1999,13
1999,14
1999,16
2001,2
2001,5
2001,6
2007,5
2009,0
2009,1
2009,2
2011,0
2012,0
2013,2
2013,3
2013,4
2013,7
2014,2
2014,3
2016,0
2016,1
2016,2
2017,1
2017,3
2017,5
2017,6
2018,7
2019,2
2019,3
2019,4
2019,5
2019,6
2019,7
2019,8
2019,9
2020,1
2020,2
2030,0
2032,0
2032,1
2032,2
2032,3
2032,4
2032,5
2034,2
2035,1
2035,2
2036,0
2036,1
2036,2
2037,1
2037,2
2038,0
2038,1
2041,0
2041,1
2041,2
2041,3
2042,0
2042,1
2042,2
2042,3
2043,0
2043,1
2043,2
2048,0
2048,2
2049,0
2049,1
2051,0
2051,3
2052,3
2052,4
2052,5
2054,1
2054,2
2055,2
2057,0
2057,1
2062,0
2062,12
2062,13
2062,14
2063,10
2064,1
2064,2
2064,3
2064,12
2064,15
2064,16
2064,17
2064,18
2065,1
2065,4
2066,0
2066,1
2070,0
2070,3
2070,4
2072,3
2072,8
2073,0
2073,1
2073,2
2073,3
2075,0
2075,2
2077,0
2077,3
2079,0
2080,1
2080,2
2080,3
2081,2
2082,2
2082,4
2082,5
2082,6
2084,0
2084,1
2085,1
2085,3
2085,4
2085,5
2085,8
2087,1
2087,2
2087,3
2089,3
2093,1
2094,0
2095,0
2096,1
2096,2
2097,0
2097,1
2098,0
2099,0
2101,5
2101,6
2102,0
2102,2
2105,1
2105,2
2105,3
2108,0
2108,1
2109,2
2109,3
2111,0
2111,1
2112,0
2112,1
2112,2
2112,5
2113,0
2114,0
2114,1
2115,0
2116,1
2117,0
2117,1
2117,2
2121,0
2121,1
2124,0
2124,3
2124,4
2125,1
2125,2
2125,4
2126,4
2126,5
2127,0
2130,0
2130,1
2131,0
2131,1
2132,1
2132,2
2132,3
2133,1
2133,3
2138,5
2138,6
2139,3
2139,4
2140,1
2140,2
2141,2
2142,3
2142,4
2142,5
2143,0
2143,1
2143,12
2144,0
2144,1
2144,3
2149,0
2150,1
2151,1
2151,2
2151,3
2151,4
2151,5
2151,6
2151,7
2151,8
2151,9
2151,10
2151,11
2151,12
2151,13
2151,14
2151,15
2151,16
2152,0
2153,2
2153,3
2153,4
2153,5
2153,6
2154,11
2154,23
2154,25
2154,28
2154,30
2155,10
2157,0
2157,1
2160,6
2160,7
2160,8
2160,9
2160,15
2160,16
2160,17
2160,18
2161,0
2163,7
2165,4
2165,5
2167,0
2167,1
2167,2
2167,3
2167,5
2167,6
2167,9
2167,11
2171,0
2171,1
2171,3
2171,5
2172,2
2172,4
2172,5
2172,6
2173,0
2174,0
2174,2
2175,0
2175,1
2176,0
2182,0
2183,1
2184,0
2185,0
2185,3
2185,4
2193,0
2193,1
2194,0
2194,1
2194,2
2196,1
2196,2
2197,0
2197,1
2197,2
2198,3
2199,1
2199,2
2200,3
2200,4
2200,5
2203,1
2205,6
2206,0
2206,1
2206,2
2207,0
2207,3
2208,0
2208,1
2209,1
2209,5
2211,0
2211,1
2213,7
2214,6
2220,5
2224,2
2224,3
2224,4
2224,13
2225,0
2225,1
2225,2
2225,3
2225,4
2226,0
2228,0
2228,4
2228,5
2233,0
2234,0
2235,0
2235,1
2235,2
2236,0
2236,1
2236,2
2236,5
2240,0
2240,1
2241,4
2247,1
2261,1
2261,2
2261,3
2262,0
2262,1
2262,2
2265,0
2265,4
2268,1
2268,2
2270,0
2270,1
2270,4
2271,1
2271,2
2273,3
2273,4
2273,5
2274,1
2274,2
2276,0
2276,2
2278,0
2283,0
2283,1
2283,6
2283,7
2295,0
2300,0
2300,1
2301,0
2301,1
2301,2
2302,0
2304,0
2305,0
2305,1
2311,1
2311,2
2315,0
2317,0
2318,1
2319,0
2320,0
2320,1
2320,2
2322,0
2322,1
2323,0
2323,1
2324,1
2325,1
2325,2
2330,0
2330,2
2333,0
2333,1
2334,1
2342,0
2342,1
2344,0
2344,1
2347,0
2348,0
2353,0
2353,1
2354,0
2357,0
2358,1
2358,2
2358,3
2360,0
2360,3
2365,2
2365,3
2366,0
2366,1
2367,0
2371,0
2372,1
2372,2
2372,3
2373,2
2373,3
2373,4
2373,5
2377,0
2387,0
2392,0
2392,2
2392,3
2393,0
2394,0
2394,1
2396,1
2397,0
2397,1
2400,0
2400,1
2402,0
2402,1
2404,15
2405,2
2406,2
2407,2
2407,4
2407,5
2407,6
2407,7
2410,2
2410,3
2410,4
2411,1
2411,3
2411,4
2411,5
2412,0
2412,1
2412,3
2413,0
2414,0
2414,1
2414,2
2415,0
2415,1
2415,2
2415,3
2415,4
2415,5
2417,0
2417,1
2417,2
2417,3
2417,4
2418,0
2418,1
2418,3
2418,4
2418,5
2419,0
2419,1
2421,0
2421,1
2422,0
2422,1
2422,2
2425,0
2427,0
2427,1
2428,1
2429,0
2429,1
2429,2
2429,3
2430,0
2430,1
2430,2
2430,3
2432,0
2432,1
2433,0
2433,1
2433,2
2433,3
2433,4
2434,1
2434,2
2434,3
2434,4
2435,1
2435,2
2435,4
2435,5
2436,0
2436,1
2437,0
2437,1
2437,2
2439,0
2442,8
2442,10
2443,0
2443,1
